ID,Name,Role,Full Name,Image,DOB,Batting Style (s),Bowling Style (s),Batting Style (l),Bowling Style(l),Team ID,Playing Role
49899,Ahmed Shehzad,P,Ahmed Shehzad,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316606.png",23-11-1991,rhb,lb,right-hand bat,legbreak,7.0,opening batter
47099,Fawad Alam,P,Fawad Alam,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322200/322200.png",8-10-1985,lhb,sla,left-hand bat,slow left-arm orthodox,7.0,top-order batter
19396,Iftikhar Anjum,P,Iftikhar Anjum,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322200/322207.png",1-12-1980,rhb,rm,right-hand bat,right-arm medium,7.0,bowler
9257,Kamran Akmal,WK,Kamran Akmal,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320456.png",13-1-1982,rhb,,right-hand bat,,7.0,wicketkeeper batter
19596,Misbah-ul-Haq,P,Misbah-ul-Haq,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316527.png",28-5-1974,rhb,lb,right-hand bat,legbreak,7.0,middle-order batter
51498,Mohammad Amir,P,Mohammad Amir,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320457.png",13-4-1992,lhb,lfm,left-hand bat,left-arm fast-medium,7.0,bowler
19930,Saeed Ajmal,P,Saeed Ajmal,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320464.png",14-10-1977,rhb,ob,right-hand bat,right-arm offbreak,7.0,bowler
11647,Salman Butt,P,Salman Butt,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320465.png",7-10-1984,lhb,ob,left-hand bat,right-arm offbreak,7.0,batter
4169,Shahid Afridi,P,Shahid Afridi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316400/316487.png",1-3-1980,rhb,lbg,right-hand bat,legbreak googly,7.0,allrounder
58100,Shahzaib Hasan,P,Shahzaib Hasan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/104400/104402.1.jpg",25-12-1989,rhb,ob,right-hand bat,right-arm offbreak,7.0,opening batter
8270,Shoaib Malik,P,Shoaib Malik,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320470.png",1-2-1982,rhb,ob,right-hand bat,right-arm offbreak,7.0,allrounder
48128,Sohail Tanvir,P,Sohail Tanvir,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320472.png",12-12-1984,lhb,lmf,left-hand bat,left-arm medium-fast,7.0,bowler
44908,Umar Gul,P,Umar Gul,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320473.png",15-10-1982,rhb,rfm,right-hand bat,right-arm fast-medium,7.0,bowler
5649,Shoaib Akhtar,P,Shoaib Akhtar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320468.png",13-8-1975,rhb,rf,right-hand bat,right-arm fast,7.0,bowler
10394,Yasir Arafat,P,Yasir Arafat,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322200/322261.png",12-3-1982,rhb,rfm,right-hand bat,right-arm fast-medium,7.0,allrounder
4334,GM Hamilton,C,Gavin Hamilton,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320364.png",16-9-1974,lhb,rmf,left-hand bat,right-arm medium-fast,30.0,middle-order batter
48469,RD Berrington,P,Richie Berrington,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316587.png",3-4-1987,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,top-order batter
46048,KJ Coetzer,P,Kyle Coetzer,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316551.png",14-4-1984,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,top-order batter
52063,GD Drummond,P,Gordon Drummond,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320366.png",21-4-1980,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,bowler
46091,RM Haq,P,Majid Haq,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316552.png",11-2-1983,lhb,ob,left-hand bat,right-arm offbreak,30.0,bowler
49112,CS MacLeod,P,Calum MacLeod,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316597.png",15-11-1988,rhb,"rmf,ob",right-hand bat,"right-arm medium-fast,right-arm offbreak",30.0,top-order batter
44588,NFI McCallum,P,Neil McCallum,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320375.png",22-11-1977,rhb,,right-hand bat,,30.0,middle-order batter
47873,JD Nel,P,Dewald Nel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322400/322449.png",6-6-1980,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,bowler
46142,NS Poonia,P,Navdeep Poonia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/104400/104456.1.jpg",11-5-1986,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,batter
50788,GA Rogers,P,Glenn Rogers,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/104100/104144.1.jpg",12-4-1977,rhb,sla,right-hand bat,slow left-arm orthodox,30.0,bowler
8221,CJO Smith,WK,Colin Smith,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320355.png",27-9-1972,rhb,,right-hand bat,,30.0,wicketkeeper batter
52282,JH Stander,P,Jan Stander,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320368.png",4-1-1982,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,bowler
45548,RR Watson,P,Ryan Watson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320382.png",12-11-1976,rhb,"rm,ob",right-hand bat,"right-arm medium,right-arm offbreak",30.0,middle-order batter
8225,DF Watts,P,Fraser Watts,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320362.png",5-6-1979,rhb,rm,right-hand bat,right-arm medium,30.0,opening batter
7236,CM Wright,P,Craig Wright,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320359.png",28-4-1974,rhb,rm,right-hand bat,right-arm medium,30.0,bowler
4968,JAR Blain,P,John Blain,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320370.png",4-1-1979,rhb,rfm,right-hand bat,right-arm fast-medium,30.0,bowler
10406,GC Smith,C,Graeme Smith,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320346.png",1-2-1981,lhb,ob,left-hand bat,right-arm offbreak,3.0,opening batter
10401,J Botha,VC,Johan Botha,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320369.png",2-5-1982,rhb,ob,right-hand bat,right-arm offbreak,3.0,allrounder
48879,YA Abdulla,P,Yusuf Abdulla,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/104300/104357.1.jpg",17-1-1983,lhb,lfm,left-hand bat,left-arm fast-medium,3.0,bowler
3947,MV Boucher,WK,Mark Boucher,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320381.png",3-12-1976,rhb,rm,right-hand bat,right-arm medium,3.0,wicketkeeper batter
46533,AB de Villiers,P,AB de Villiers,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316555.png",17-2-1984,rhb,rm,right-hand bat,right-arm medium,3.0,wicketkeeper batter
45222,JP Duminy,P,Jean-Paul Duminy,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316542.png",14-4-1984,lhb,ob,left-hand bat,right-arm offbreak,3.0,batting allrounder
2347,HH Gibbs,P,Herschelle Gibbs,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320356.png",23-2-1974,rhb,rab,right-hand bat,right-arm bowler,3.0,opening batter
2232,JH Kallis,P,Jacques Kallis,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320358.png",16-10-1975,rhb,rfm,right-hand bat,right-arm fast-medium,3.0,allrounder
47289,M Morkel,P,Morne Morkel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316570.png",6-10-1984,lhb,rf,left-hand bat,right-arm fast,3.0,bowler
9505,JA Morkel,P,Albie Morkel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320327.png",10-6-1981,lhb,rmf,left-hand bat,right-arm medium-fast,3.0,bowling allrounder
7541,JL Ontong,P,Justin Ontong,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322000/322091.png",4-1-1980,rhb,ob,right-hand bat,right-arm offbreak,3.0,allrounder
50121,WD Parnell,P,Wayne Parnell,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316608.png",30-7-1989,lhb,lmf,left-hand bat,left-arm medium-fast,3.0,bowler
9492,RJ Peterson,P,Robin Peterson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320386.png",4-8-1979,lhb,sla,left-hand bat,slow left-arm orthodox,3.0,bowler
47154,DW Steyn,P,Dale Steyn,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316566.png",27-6-1983,rhb,rf,right-hand bat,right-arm fast,3.0,bowler
47391,RE van der Merwe,P,Roelof van der Merwe,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322500/322596.png",31-12-1984,rhb,sla,right-hand bat,slow left-arm orthodox,15.0,bowling allrounder
9587,KC Sangakkara,C,Kumar Sangakkara,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316500.png",27-10-1977,lhb,ob,left-hand bat,right-arm offbreak,8.0,wicketkeeper batter
2041,M Muralidaran,VC,Muthiah Muralidaran,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319880.png",17-4-1972,rhb,ob,right-hand bat,right-arm offbreak,8.0,bowler
7412,SI de Saram,WK,Indika de Saram,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323000/323071.png",2-9-1973,rhb,ob,right-hand bat,right-arm offbreak,8.0,
7419,TM Dilshan,P,Tillakaratne Dilshan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316400/316493.png",14-10-1976,rhb,ob,right-hand bat,right-arm offbreak,8.0,allrounder
1988,ST Jayasuriya,P,Sanath Jayasuriya,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319886.png",30-6-1969,lhb,sla,left-hand bat,slow left-arm orthodox,8.0,allrounder
6315,DPMD Jayawardene,P,Mahela Jayawardene,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316400/316489.png",27-5-1977,rhb,rm,right-hand bat,right-arm medium,8.0,batter
46206,KMDN Kulasekara,P,Nuwan Kulasekara,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316553.png",22-7-1982,rhb,rfm,right-hand bat,right-arm fast-medium,8.0,bowler
11374,MF Maharoof,P,Farveez Maharoof,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319863.png",7-9-1984,rhb,rfm,right-hand bat,right-arm fast-medium,8.0,allrounder
45105,SL Malinga,P,Lasith Malinga,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316539.png",28-8-1983,rhb,rf,right-hand bat,right-arm fast,8.0,bowler
47023,AD Mathews,P,Angelo Mathews,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/355600/355644.png",2-6-1987,rhb,rm,right-hand bat,right-arm medium,8.0,allrounder
50377,BAW Mendis,P,Ajantha Mendis,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319849.png",11-3-1985,rhb,ob,right-hand bat,right-arm offbreak,8.0,bowler
8203,J Mubarak,P,Jehan Mubarak,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319864.png",10-1-1981,lhb,ob,left-hand bat,right-arm offbreak,8.0,allrounder
8197,LPC Silva,P,Chamara Silva,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319854.png",14-12-1979,rhb,lb,right-hand bat,legbreak,8.0,batter
15267,T Thushara,P,Thilan Thushara,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322900/322960.png",1-3-1981,lhb,lfm,left-hand bat,left-arm fast-medium,8.0,bowler
54460,I Udana,P,Isuru Udana,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322900/322947.png",17-2-1988,rhb,lmf,right-hand bat,left-arm medium-fast,8.0,allrounder
7568,CH Gayle,C,Chris Gayle,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316400/316494.png",21-9-1979,lhb,ob,left-hand bat,right-arm offbreak,4.0,allrounder
47111,D Ramdin,VCK,Denesh Ramdin,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316565.png",13-3-1985,rhb,,right-hand bat,,4.0,wicketkeeper batter
46585,LS Baker,P,Lionel Baker,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/104300/104361.1.jpg",6-9-1984,lhb,rmf,left-hand bat,right-arm medium-fast,4.0,bowler
10506,SJ Benn,P,Sulieman Benn,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316513.png",22-7-1981,lhb,sla,left-hand bat,slow left-arm orthodox,4.0,bowler
17839,DE Bernard,P,David Bernard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321994.png",19-7-1981,rhb,rmf,right-hand bat,right-arm medium-fast,4.0,
45257,DJ Bravo,P,Dwayne Bravo,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320000/320092.png",7-10-1983,rhb,rm,right-hand bat,right-arm medium,4.0,allrounder
2120,S Chanderpaul,P,Shivnarine Chanderpaul,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320100/320117.png",16-8-1974,lhb,lb,left-hand bat,legbreak,4.0,batter
45774,FH Edwards,P,Fidel Edwards,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320000/320097.png",6-2-1982,rhb,rf,right-hand bat,right-arm fast,4.0,bowler
47602,ADS Fletcher,P,Andre Fletcher,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321976.png",28-11-1987,rhb,"rmf,lb",right-hand bat,"right-arm medium-fast,legbreak",4.0,top-order batter
47107,XM Marshall,P,Xavier Marshall,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/341800/341898.png",27-3-1986,rhb,ob,right-hand bat,right-arm offbreak,11.0,opening batter
49040,KA Pollard,P,Kieron Pollard,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320100/320107.png",12-5-1987,rhb,rm,right-hand bat,right-arm medium,4.0,batting allrounder
44829,DJG Sammy,P,Daren Sammy,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316537.png",20-12-1983,rhb,rm,right-hand bat,right-arm medium,4.0,allrounder
6405,RR Sarwan,P,Ramnaresh Sarwan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320100/320110.png",23-6-1980,rhb,lb,right-hand bat,legbreak,4.0,batter
45256,LMP Simmons,P,Lendl Simmons,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316545.png",25-1-1985,rhb,rmf,right-hand bat,right-arm medium-fast,4.0,top-order batter
46591,JE Taylor,P,Jerome Taylor,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316556.png",22-6-1984,rhb,rf,right-hand bat,right-arm fast,4.0,bowler
53602,Nawroz Mangal,C,Nawroz Mangal,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316648.png",15-7-1984,rhb,ob,right-hand bat,right-arm offbreak,40.0,top-order batter
53809,Asghar Afghan,P,Asghar Afghan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316654.png",26-12-1987,rhb,rmf,right-hand bat,right-arm medium-fast,40.0,middle-order batter
46890,Dawlat Ahmadzai,P,Dawlat Ahmadzai,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321300/321323.png",5-9-1984,rhb,rfm,right-hand bat,right-arm fast-medium,40.0,bowler
53326,Hamid Hassan,P,Hamid Hassan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316643.png",1-6-1987,rhb,rf,right-hand bat,right-arm fast,40.0,bowler
53767,Karim Sadiq,P,Karim Sadiq,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320499.png",5-1-1984,rhb,ob,right-hand bat,right-arm offbreak,40.0,opening batter
59061,Mirwais Ashraf,P,Mirwais Ashraf,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316671.png",4-9-1988,rhb,rfm,right-hand bat,right-arm fast-medium,40.0,bowler
46888,Mohammad Nabi,P,Mohammad Nabi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316558.png",1-1-1985,rhb,ob,right-hand bat,right-arm offbreak,40.0,allrounder
60436,Mohammad Shahzad,P,Mohammad Shahzad,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320500/320500.png",10-1-1987,rhb,,right-hand bat,,40.0,wicketkeeper batter
58074,Nasratullah,P,Sayed Nasratullah,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/116600/116664.1.jpg",10-5-1984,lhb,sla,left-hand bat,slow left-arm orthodox,40.0,
53606,Noor Ali Zadran,P,Noor Ali Zadran,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320500/320503.png",10-7-1988,rhb,rmf,right-hand bat,right-arm medium-fast,40.0,opening batter
53786,Raees Ahmadzai,P,Raees Ahmadzai,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321298.png",3-9-1984,rhb,ob,right-hand bat,right-arm offbreak,40.0,middle-order batter
53605,Samiullah Shinwari,P,Samiullah Shinwari,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316649.png",31-12-1987,rhb,lb,right-hand bat,legbreak,40.0,allrounder
52976,Shabir Noori,P,Shabir Noori,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321283.png",22-2-1992,rhb,ob,right-hand bat,right-arm offbreak,40.0,top-order batter
57628,Shafiqullah,WK,Shafiqullah,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320500/320507.png",7-8-1989,rhb,,right-hand bat,,40.0,wicketkeeper batter
53755,Shapoor Zadran,P,Shapoor Zadran,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316653.png",8-7-1987,lhb,lfm,left-hand bat,left-arm fast-medium,40.0,bowler
44853,DT Christian,P,Dan Christian,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321500/321572.png",4-5-1983,rhb,rfm,right-hand bat,right-arm fast-medium,2.0,allrounder
12601,RJ Harris,P,Ryan Harris,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316520.png",11-10-1979,rhb,rf,right-hand bat,right-arm fast,2.0,bowler
34747,TD Paine,WK,Tim Paine,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319700/319715.png",8-12-1984,rhb,rm,right-hand bat,right-arm medium,2.0,wicketkeeper batter
50281,SPD Smith,P,Steven Smith,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316609.png",2-6-1989,rhb,lbg,right-hand bat,legbreak googly,2.0,top-order batter
17780,SW Tait,P,Shaun Tait,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321500/321590.png",22-2-1983,rhb,rf,right-hand bat,right-arm fast,2.0,bowler
45558,Aftab Ahmed,P,Aftab Ahmed,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319600/319694.png",10-11-1985,rhb,rm,right-hand bat,right-arm medium,25.0,opening batter
51239,Imrul Kayes,P,Imrul Kayes,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319700/319722.png",2-2-1987,lhb,sla,left-hand bat,slow left-arm orthodox,25.0,opening batter
46507,Jahurul Islam,P,Jahurul Islam,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323154.png",12-12-1986,rhb,ob,right-hand bat,right-arm offbreak,25.0,middle-order batter
51377,Shafiul Islam,P,Shafiul Islam,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319700/319738.png",6-10-1989,rhb,rfm,right-hand bat,right-arm fast-medium,25.0,bowler
48390,Sohrawordi Shuvo,P,Sohrawordi Shuvo,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/128600/128613.1.jpg",21-11-1988,lhb,sla,left-hand bat,slow left-arm orthodox,25.0,bowler
34739,TT Bresnan,P,Tim Bresnan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319809.png",28-2-1985,rhb,rmf,right-hand bat,right-arm medium-fast,1.0,allrounder
49047,C Kieswetter,WK,Craig Kieswetter,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/305000/305016.jpg",28-11-1987,rhb,ob,right-hand bat,right-arm offbreak,1.0,opening batter
